BlockCount,SuccessfulBlockCount,BlockPerMinute,DodgeCount,SuccessfulDodgeCount,DodgePerMinute,PanicDodges,DodgeDirection,JumpCount,SprintCount,AttackCount,SuccessfulAttackCount,AttackPerMinute,DamageDealt,DamageTaken,IsDied,label
0,0,0.0,5,1,1.02,0,0,0,8,22,9,4.43,159,33,1,1
3,0,0.54,1,1,0.16,1,0,2,9,19,6,3.83,179,46,1,1
2,2,0.39,11,6,2.12,0,3,10,0,19,7,3.81,224,58,1,1
4,2,0.78,3,0,0.57,2,1,3,4,19,12,3.8,272,25,0,0
1,0,0.24,4,0,0.74,0,1,1,1,21,6,4.15,181,94,0,1
7,4,1.4,1,1,0.11,0,0,0,21,19,13,3.78,419,70,0,0
11,7,2.18,3,1,0.57,0,1,2,0,16,10,3.2,196,93,0,0
0,0,0.0,0,0,0.0,0,3,9,13,15,8,2.98,120,9,0,1
3,0,0.57,1,0,0.22,2,0,2,2,16,6,3.1,164,147,0,1
0,0,0.0,1,0,0.21,1,0,2,0,34,11,6.77,364,42,0,1
4,0,0.83,5,1,1.08,2,0,7,3,16,11,3.18,336,57,0,1
1,0,0.18,0,0,0.0,2,0,3,7,24,10,4.76,378,48,0,1
15,13,3.0,2,2,0.42,3,1,12,6,12,7,2.41,247,130,1,0
5,5,1.09,4,1,0.78,2,2,4,3,21,17,4.2,434,102,0,0
0,0,0.0,6,4,1.27,0,2,9,3,17,12,3.44,328,39,1,1
2,2,0.35,0,0,0.0,0,1,2,7,21,7,4.2,272,10,0,1
7,7,1.39,2,1,0.44,0,1,8,4,14,3,2.76,42,218,1,2
4,4,0.78,1,1,0.21,2,0,1,2,9,5,1.85,68,167,0,2
9,8,1.84,2,0,0.46,2,3,6,4,15,7,3.06,161,107,0,0
0,0,0.0,6,4,1.2,2,1,9,2,19,7,3.78,193,90,1,1
1,1,0.33,0,0,0.0,1,0,6,0,22,12,4.43,337,14,0,1
0,0,0.0,8,3,1.58,3,0,4,1,16,7,3.19,165,42,1,1
3,0,0.63,1,1,0.19,0,1,2,1,15,7,3.04,205,88,0,1
4,4,0.85,0,0,0.0,2,0,1,2,2,2,0.46,0,181,0,2
8,3,1.61,4,4,0.77,0,3,3,1,21,10,4.14,222,61,0,0
0,0,0.0,1,1,0.17,0,1,4,0,3,2,0.67,62,147,0,3
2,2,0.4,6,1,1.14,1,3,3,1,15,6,2.98,197,104,0,1
3,3,0.63,5,3,0.97,2,2,6,1,19,9,3.8,132,50,1,1
1,0,0.18,10,6,1.96,0,3,3,4,13,9,2.64,297,112,1,1
2,2,0.37,1,1,0.17,0,1,0,4,22,13,4.36,220,104,1,1
0,0,0.0,0,0,0.0,0,0,4,4,14,5,2.83,182,145,1,3
5,5,1.02,4,2,0.83,1,2,0,10,22,13,4.38,449,81,0,0
2,0,0.38,9,5,1.88,1,1,0,4,21,14,4.15,415,73,0,1
11,9,2.22,0,0,0.0,0,3,8,3,24,8,4.8,91,46,1,0
6,5,1.18,2,0,0.32,0,0,2,2,16,10,3.24,135,56,0,2
0,0,0.0,5,2,0.98,3,1,5,4,19,11,3.78,261,25,1,1
5,5,0.99,0,0,0.0,0,3,3,3,17,9,3.33,333,75,0,2
5,3,0.97,2,1,0.35,0,1,1,0,19,12,3.76,340,19,0,0
6,3,1.18,0,0,0.0,0,3,0,1,20,9,3.94,191,50,0,2
4,0,0.83,3,2,0.62,0,0,6,1,6,3,1.31,41,153,0,3
3,3,0.75,0,0,0.0,0,1,2,9,14,7,2.74,170,91,0,2
9,8,1.87,2,2,0.33,0,2,6,18,18,8,3.46,342,97,0,0
5,2,0.94,3,3,0.6,0,0,3,0,10,8,1.97,127,99,0,1
8,5,1.61,3,0,0.72,0,0,5,7,25,15,4.98,302,69,0,0
2,0,0.36,3,0,0.56,0,0,1,10,15,11,2.98,110,44,0,1
11,8,2.18,0,0,0.0,0,0,2,2,16,5,3.19,141,93,0,0
2,0,0.38,2,2,0.47,1,0,1,0,21,12,4.11,293,75,1,1
1,1,0.2,4,4,0.78,0,0,1,8,19,9,3.78,366,51,1,1
6,3,1.24,0,0,0.0,0,1,9,7,21,10,4.12,348,114,1,0
11,3,2.19,2,0,0.39,0,0,8,7,17,9,3.42,276,62,0,0
0,0,0.0,7,0,1.42,0,3,2,3,16,10,3.12,210,68,0,1
0,0,0.0,4,3,0.75,2,2,7,3,1,1,0.19,1,128,1,3
5,3,0.97,5,1,1.05,3,0,6,7,25,13,4.93,222,83,0,0
2,2,0.37,0,0,0.0,0,2,0,0,19,11,3.82,292,76,0,1
1,0,0.17,2,2,0.41,0,2,4,1,12,9,2.36,99,73,0,1
8,2,1.63,3,0,0.58,1,0,8,9,22,13,4.32,200,77,1,0
0,0,0.0,1,1,0.13,2,3,5,0,11,2,2.24,102,188,0,3
2,0,0.49,0,0,0.0,0,1,1,2,0,0,0.0,0,119,0,3
3,0,0.56,6,2,1.21,2,3,4,1,15,5,3.02,137,40,1,1
1,0,0.16,4,4,0.71,0,2,1,3,15,11,3.0,127,46,0,1
5,4,0.95,3,1,0.64,1,2,7,13,22,5,4.5,193,75,1,0
1,0,0.19,0,0,0.0,1,0,11,2,13,5,2.62,106,187,0,3
2,0,0.37,2,0,0.5,2,0,12,2,12,8,2.41,129,130,1,1
5,5,0.98,8,2,1.57,0,1,3,0,21,7,4.13,135,26,1,0
11,6,2.25,0,0,0.0,0,0,3,3,19,8,3.77,147,98,0,0
2,2,0.39,6,3,1.19,2,1,1,4,19,6,3.79,231,42,0,1
4,3,0.78,6,5,1.25,0,1,3,0,19,12,3.85,269,73,0,0
0,0,0.0,2,2,0.43,1,0,7,5,18,5,3.54,78,40,1,1
1,1,0.21,4,1,0.71,0,0,13,15,17,5,3.29,79,52,0,1
7,2,1.44,0,0,0.0,0,0,13,0,0,0,0.0,0,181,1,2
1,1,0.24,0,0,0.0,1,1,8,5,14,4,2.7,44,201,1,3
1,0,0.22,3,0,0.62,2,1,4,12,12,8,2.43,110,45,0,1
0,0,0.0,1,0,0.27,0,1,6,5,7,5,1.47,87,93,1,3
5,5,0.97,1,1,0.21,0,0,1,4,14,9,2.83,349,182,0,2
0,0,0.0,11,7,2.24,2,2,10,3,22,13,4.35,155,59,1,1
0,0,0.0,0,0,0.0,0,2,0,1,18,12,3.66,256,36,0,1
3,0,0.6,0,0,0.0,0,1,1,4,10,3,1.95,69,203,0,3
4,0,0.95,0,0,0.0,0,0,2,3,10,2,1.94,80,179,1,3
6,2,1.25,7,5,1.37,0,2,4,5,18,11,3.65,326,26,1,0
11,9,2.25,9,5,1.83,4,3,2,0,23,14,4.55,315,112,1,0
7,4,1.39,0,0,0.0,2,0,1,1,8,2,1.6,52,196,0,2
3,2,0.6,2,0,0.41,0,1,10,3,23,11,4.62,338,61,1,0
3,1,0.64,8,1,1.53,2,1,0,0,23,10,4.52,224,104,0,1
2,0,0.48,2,2,0.44,1,0,8,2,23,8,4.54,227,161,0,1
0,0,0.0,0,0,0.0,0,2,1,10,13,6,2.55,76,129,1,3
10,5,1.98,5,4,1.03,2,0,5,8,22,7,4.36,199,91,1,0
2,0,0.39,3,3,0.61,0,2,1,6,20,7,3.94,215,21,0,1
1,0,0.21,3,2,0.65,2,0,0,6,25,13,4.99,291,78,1,1
10,7,2.04,5,4,0.99,0,1,2,2,9,3,1.81,72,209,0,0
1,1,0.24,1,1,0.24,0,0,2,3,9,4,1.79,91,143,0,3
1,1,0.22,2,0,0.41,1,1,3,1,6,3,1.2,61,103,0,3
0,0,0.0,0,0,0.0,1,0,2,2,26,8,5.13,188,47,0,1
2,2,0.39,3,3,0.51,2,1,9,0,20,10,3.98,218,105,1,1
1,0,0.13,0,0,0.0,1,0,3,5,0,0,0.0,0,185,1,3
2,0,0.45,0,0,0.0,0,0,10,4,10,3,2.04,171,164,1,3
0,0,0.0,0,0,0.0,0,0,13,9,22,6,4.34,168,87,1,1
0,0,0.0,4,4,0.82,0,2,3,4,24,9,4.74,230,95,0,1
2,2,0.52,11,3,2.11,0,2,0,5,17,7,3.33,183,33,1,1
5,3,0.87,5,3,1.02,0,0,10,0,19,8,3.78,172,73,0,0
3,3,0.6,1,1,0.16,0,1,0,1,10,3,1.96,110,122,0,2
2,0,0.47,4,0,0.76,0,2,6,0,11,7,2.22,202,195,0,1
4,4,0.78,0,0,0.0,0,3,10,1,11,4,2.13,73,113,0,2
7,6,1.41,1,1,0.21,0,0,5,2,7,4,1.4,84,177,1,2
5,5,1.02,4,4,0.76,3,1,3,3,18,9,3.6,231,111,0,0
0,0,0.0,0,0,0.0,1,1,1,3,1,0,0.24,0,79,0,3
2,0,0.35,5,1,0.99,0,0,1,0,9,5,1.82,28,174,0,3
0,0,0.0,4,2,0.79,0,0,3,2,15,10,2.94,236,74,1,1
2,1,0.4,0,0,0.0,0,2,6,6,23,11,4.57,300,56,0,1
0,0,0.0,0,0,0.0,0,1,4,3,3,0,0.59,10,98,0,3
7,5,1.4,1,0,0.26,1,0,0,2,21,14,4.12,279,109,0,0
1,1,0.23,4,1,0.91,0,1,6,0,20,6,3.97,144,84,0,1
2,0,0.46,5,2,0.94,1,0,0,6,15,8,2.91,93,56,1,1
0,0,0.0,3,3,0.67,1,2,4,4,16,9,3.19,167,161,0,1
7,4,1.35,2,2,0.45,1,3,0,2,19,9,3.84,294,110,1,0
2,0,0.43,5,0,0.89,1,1,7,9,20,4,4.02,63,52,0,1
5,3,1.03,10,5,1.99,3,1,4,8,21,15,4.19,197,100,0,0
0,0,0.0,2,1,0.44,1,1,5,9,19,11,3.79,287,175,1,1
7,7,1.38,2,2,0.42,0,3,6,0,18,11,3.57,267,65,1,0
4,1,0.78,1,1,0.28,0,0,0,0,16,9,3.29,309,126,0,1
2,1,0.43,3,3,0.63,1,1,0,0,12,12,2.37,347,200,1,1
0,0,0.0,0,0,0.0,0,3,1,1,5,5,0.93,115,83,1,3
0,0,0.0,3,1,0.64,1,2,3,10,15,10,3.02,142,59,0,1
4,2,0.76,5,5,0.94,0,0,4,2,18,9,3.6,238,115,0,1
2,1,0.4,3,1,0.57,0,3,3,0,14,10,2.73,244,114,0,1
5,0,0.94,1,0,0.25,2,0,7,2,24,15,4.75,201,41,1,0
8,8,1.57,4,0,0.85,3,2,10,3,28,14,5.57,326,103,0,0
2,0,0.4,7,2,1.4,0,3,0,6,11,5,2.16,176,143,0,1
2,1,0.36,13,5,2.56,0,1,4,8,21,16,4.22,469,62,0,1
3,2,0.58,2,1,0.39,0,2,5,5,7,6,1.35,119,149,0,1
5,0,1.04,3,3,0.59,0,2,2,4,14,7,2.77,159,129,0,1
4,4,0.79,0,0,0.0,0,3,4,3,25,14,4.95,282,82,1,0
4,1,0.78,2,0,0.46,1,3,0,0,28,13,5.59,254,27,1,0
5,5,0.96,0,0,0.0,0,0,5,2,20,6,4.01,271,29,1,2
0,0,0.0,2,2,0.39,0,0,7,3,4,2,0.82,20,187,1,3
2,1,0.4,2,0,0.39,0,1,11,0,20,11,3.88,200,71,0,1
0,0,0.0,4,3,0.83,2,3,1,2,0,0,0.0,17,101,1,3
0,0,0.0,6,0,1.21,2,1,0,1,0,0,0.0,1,148,0,3
0,0,0.0,5,0,1.01,0,3,4,4,12,3,2.41,154,122,1,3
0,0,0.0,0,0,0.0,0,2,1,5,7,4,1.38,94,189,1,3
15,7,3.0,7,7,1.41,2,1,3,0,20,9,3.98,115,82,1,0
3,0,0.64,1,1,0.24,0,1,5,3,15,7,2.95,127,116,0,1
0,0,0.0,1,1,0.18,0,1,3,0,16,8,3.24,200,43,1,1
1,1,0.23,7,5,1.41,2,0,0,1,17,9,3.31,141,65,1,1
0,0,0.0,0,0,0.0,0,3,0,2,2,0,0.42,1,188,0,3
3,0,0.61,0,0,0.0,1,0,0,0,11,6,2.14,102,173,1,3
3,3,0.62,1,0,0.16,2,3,8,3,19,11,3.75,341,96,1,2
0,0,0.0,3,3,0.59,3,1,8,0,20,4,3.97,146,82,0,1
10,7,1.95,8,5,1.64,0,0,13,16,18,8,3.48,117,65,0,0
1,1,0.22,0,0,0.0,0,0,7,3,5,3,0.92,50,102,0,3
0,0,0.0,16,6,3.19,6,3,0,2,28,16,5.48,366,71,1,1
7,5,1.42,2,0,0.36,3,0,14,6,25,11,4.99,324,102,1,0
0,0,0.0,8,5,1.62,1,2,8,1,5,0,1.04,16,152,0,3
0,0,0.0,0,0,0.0,2,0,3,8,21,6,4.09,233,80,0,1
0,0,0.0,2,2,0.46,0,1,2,7,27,13,5.36,152,66,0,1
2,0,0.49,4,2,0.83,3,0,1,9,15,10,2.99,89,54,1,1
8,8,1.57,2,0,0.39,0,0,5,4,18,11,3.59,341,66,1,0
5,2,0.94,2,2,0.35,0,0,7,6,21,15,4.27,432,58,0,0
15,10,3.0,0,0,0.0,2,1,5,9,21,9,4.18,205,100,0,0
4,2,0.84,1,0,0.19,0,1,2,8,28,13,5.52,470,114,0,0
1,1,0.23,1,1,0.19,1,1,7,5,18,12,3.61,205,82,0,1
5,2,1.01,1,0,0.14,0,0,4,11,15,9,3.06,220,92,0,2
4,0,0.68,2,0,0.41,0,0,3,0,15,9,2.92,163,146,0,1
0,0,0.0,0,0,0.0,2,2,3,2,6,4,1.22,95,148,1,3
6,4,1.26,0,0,0.0,2,0,7,8,25,9,4.97,343,58,0,0
1,0,0.11,4,4,0.62,0,1,8,8,24,8,4.72,190,59,0,1
0,0,0.0,1,1,0.2,2,2,0,1,21,9,4.14,123,31,0,1
0,0,0.0,3,3,0.55,0,1,2,6,22,10,4.45,173,78,1,1
5,5,1.03,1,1,0.23,1,0,6,4,21,14,4.21,339,96,0,0
4,1,0.72,3,2,0.6,0,1,15,1,8,6,1.61,84,134,1,1
0,0,0.0,1,1,0.13,0,3,2,0,10,3,1.91,105,153,0,3
1,1,0.21,1,1,0.19,1,1,0,3,1,0,0.23,29,183,1,3
7,7,1.38,4,0,0.81,0,1,5,0,19,8,3.83,140,74,1,0
0,0,0.0,3,0,0.7,0,0,9,9,15,5,2.91,178,89,0,1
7,4,1.32,3,1,0.63,0,0,0,11,20,7,3.98,288,49,1,0
3,1,0.54,5,5,0.94,3,3,7,8,23,8,4.62,114,37,0,1
0,0,0.0,2,2,0.5,0,2,5,0,14,8,2.83,100,74,0,1
0,0,0.0,4,3,0.79,3,0,4,0,19,9,3.81,121,32,0,1
11,7,2.23,8,3,1.59,1,0,1,1,21,9,4.18,291,85,1,0
0,0,0.0,1,1,0.3,0,0,5,0,18,11,3.63,373,52,0,1
0,0,0.0,7,1,1.37,0,3,7,0,19,12,3.78,231,99,0,1
4,3,0.77,2,2,0.39,0,1,2,1,1,1,0.23,1,118,0,3
1,0,0.26,1,0,0.12,0,3,5,6,8,7,1.61,113,121,0,3
18,11,3.7,4,0,0.8,0,1,6,4,19,9,3.72,180,127,1,0
10,4,2.03,0,0,0.0,0,3,6,8,17,13,3.33,280,40,0,0
11,5,2.22,0,0,0.0,1,0,9,4,26,6,5.09,91,42,0,0
0,0,0.0,7,4,1.41,2,1,0,1,5,0,0.97,17,167,0,3
2,0,0.41,0,0,0.0,0,1,4,1,0,0,0.0,0,185,1,3
14,8,2.72,9,7,1.87,2,3,0,1,0,0,0.0,0,272,1,0
2,2,0.47,3,0,0.6,0,0,5,4,3,2,0.59,28,119,0,3
11,5,2.23,3,1,0.56,0,1,2,9,21,13,4.24,225,154,1,0
2,0,0.4,0,0,0.0,0,2,2,0,23,11,4.56,222,79,0,1
4,3,0.74,6,5,1.2,0,3,5,3,2,2,0.43,40,155,0,1
0,0,0.0,2,0,0.45,0,3,5,3,2,1,0.38,27,137,0,3
0,0,0.0,2,2,0.42,0,1,4,2,11,6,2.11,143,195,1,3
13,5,2.58,0,0,0.0,0,3,15,0,23,11,4.53,325,64,0,0
2,0,0.42,5,4,1.1,0,2,2,2,3,2,0.56,84,145,0,3
1,0,0.16,1,0,0.14,1,3,8,1,2,2,0.33,27,190,1,3
2,0,0.4,0,0,0.0,0,3,9,0,21,7,4.17,87,162,1,1
1,0,0.32,2,2,0.36,0,0,2,0,22,10,4.34,295,76,0,1
0,0,0.0,0,0,0.0,0,1,0,6,10,2,2.06,61,126,1,3
0,0,0.0,2,2,0.42,0,1,1,9,16,10,3.17,97,170,0,1
5,2,0.99,3,2,0.65,0,3,7,0,12,5,2.34,244,142,0,2
8,6,1.57,9,5,1.75,0,1,2,3,18,13,3.52,263,25,0,0
0,0,0.0,2,2,0.31,0,0,0,11,17,13,3.32,128,90,0,1
7,4,1.43,8,1,1.57,3,2,2,7,23,6,4.62,209,94,0,0
1,0,0.2,0,0,0.0,1,1,2,4,13,6,2.63,271,101,0,1
1,1,0.21,7,6,1.41,1,3,9,8,22,12,4.27,260,26,0,1
1,1,0.11,0,0,0.0,0,2,7,5,18,6,3.69,95,98,0,1
0,0,0.0,3,2,0.56,1,0,0,0,22,8,4.38,161,93,0,1
8,8,1.61,1,1,0.25,0,3,9,0,19,5,3.83,120,136,0,0
4,3,0.77,1,0,0.17,0,1,0,1,19,9,3.74,233,125,1,2
4,1,0.88,0,0,0.0,0,1,3,0,9,7,1.74,86,101,0,2
4,0,0.8,0,0,0.0,0,3,4,2,0,0,0.0,0,166,1,3
5,5,1.01,0,0,0.0,2,2,0,10,11,8,2.21,234,133,0,2
2,0,0.4,10,6,1.93,2,1,2,2,17,12,3.39,269,71,0,1
0,0,0.0,2,0,0.47,2,0,18,12,23,7,4.63,95,41,0,1
1,0,0.15,0,0,0.0,2,3,2,2,8,2,1.5,64,114,1,3
2,1,0.39,0,0,0.0,2,0,0,5,8,4,1.64,33,167,0,3
1,0,0.25,6,4,1.19,1,0,4,5,19,6,3.8,196,88,1,1
5,0,0.98,2,2,0.4,2,3,8,7,21,13,4.19,430,55,1,0
8,6,1.61,0,0,0.0,1,1,6,11,25,15,4.9,333,60,1,0
3,0,0.62,3,0,0.52,0,0,2,1,11,10,2.15,264,95,1,1
0,0,0.0,9,3,1.81,0,0,1,4,16,12,3.21,317,25,1,1
0,0,0.0,7,7,1.41,0,3,7,4,4,1,0.67,19,152,0,3
6,4,1.17,4,0,0.77,2,1,6,0,7,5,1.3,69,151,0,2
4,3,0.76,4,1,0.8,0,1,5,0,17,11,3.4,248,37,0,0
8,3,1.55,0,0,0.0,0,3,12,8,23,10,4.6,177,91,1,0
1,1,0.24,3,3,0.57,2,1,9,6,15,7,2.94,77,38,1,1
11,7,2.23,0,0,0.0,0,0,7,5,20,11,3.94,393,62,0,0
0,0,0.0,0,0,0.0,0,0,3,0,2,1,0.45,31,105,1,3
12,6,2.41,0,0,0.0,0,2,3,8,26,16,5.21,166,168,0,0
9,8,1.78,4,3,0.89,1,1,0,0,16,4,3.16,151,53,0,0
9,7,1.79,0,0,0.0,0,0,2,9,7,1,1.33,29,186,0,2
5,3,1.0,10,5,2.06,0,1,4,1,15,6,3.06,214,55,1,1
5,2,0.93,0,0,0.0,1,0,0,0,17,7,3.31,253,119,1,2
0,0,0.0,2,1,0.37,0,3,2,6,0,0,0.0,0,138,1,3
2,0,0.4,2,1,0.4,0,0,5,2,9,9,1.85,172,151,1,3
0,0,0.0,1,1,0.23,1,2,4,2,20,9,3.97,312,96,0,1
1,1,0.19,5,2,1.0,1,2,6,5,25,15,4.94,429,58,0,1
0,0,0.0,0,0,0.0,1,2,4,2,8,4,1.51,91,142,0,3
6,6,1.2,1,1,0.2,0,1,0,10,21,14,4.18,286,55,1,0
0,0,0.0,0,0,0.0,0,0,7,0,19,16,3.7,338,16,0,1
2,1,0.4,1,0,0.22,0,3,2,2,5,0,1.01,37,84,0,3
4,0,0.67,5,1,1.11,0,0,2,4,4,0,0.69,18,169,0,3
6,5,1.16,2,1,0.41,0,2,3,12,25,20,4.88,432,52,0,0
3,1,0.58,0,0,0.0,0,0,3,12,27,17,5.37,414,72,0,0
10,9,1.91,3,3,0.63,0,0,11,13,24,19,4.81,575,78,0,0
0,0,0.0,1,0,0.17,1,1,6,0,15,9,2.97,146,72,1,1
0,0,0.0,4,1,0.8,0,1,2,7,21,7,4.23,167,39,0,1
8,5,1.56,2,2,0.46,2,3,6,1,1,1,0.17,0,155,1,2
3,2,0.69,8,3,1.58,2,3,0,8,20,8,4.08,239,46,1,1
7,4,1.41,0,0,0.0,0,3,2,14,23,17,4.5,442,40,1,0
5,3,1.02,3,0,0.57,2,2,2,6,15,3,2.95,53,38,0,2
1,1,0.19,8,4,1.65,1,0,5,8,24,16,4.84,174,30,0,1
1,1,0.17,1,0,0.2,2,1,7,5,11,7,2.17,161,195,0,3
4,1,0.81,3,3,0.64,0,2,1,1,10,2,2.03,66,203,1,3
6,6,1.06,1,0,0.26,0,0,9,3,19,11,3.71,349,111,0,0
7,4,1.31,5,4,1.03,0,3,5,0,27,17,5.32,223,108,1,0
7,6,1.32,4,4,0.79,1,2,0,6,24,8,4.8,148,33,1,0
6,6,1.08,3,1,0.59,0,2,9,0,0,0,0.0,29,170,0,2
5,4,1.02,9,6,1.69,0,2,8,12,22,7,4.31,115,37,0,0
0,0,0.0,3,1,0.62,2,3,8,0,18,11,3.57,186,24,1,1
0,0,0.0,1,0,0.25,1,0,2,2,21,10,4.24,211,82,1,1
8,8,1.59,4,1,0.74,1,1,8,11,23,10,4.59,302,98,1,0
0,0,0.0,0,0,0.0,0,1,7,6,8,3,1.58,60,142,0,3
9,4,1.79,2,2,0.39,0,1,8,5,19,14,3.78,133,118,1,0
5,5,1.05,2,0,0.42,2,3,3,2,23,10,4.48,264,103,0,0
0,0,0.0,0,0,0.0,0,0,0,8,14,11,2.75,191,155,0,1
4,3,0.85,6,2,1.15,1,3,10,9,14,13,2.8,193,38,0,0
3,3,0.65,4,0,0.88,2,1,8,5,19,4,3.79,133,86,1,1
1,0,0.16,2,0,0.32,1,1,4,6,24,10,4.8,307,85,0,1
7,5,1.37,6,2,1.17,1,0,7,5,25,17,5.0,339,93,0,0
7,5,1.36,0,0,0.0,0,2,5,6,0,0,0.0,2,120,0,2
1,1,0.13,0,0,0.0,1,2,6,7,23,7,4.45,272,14,1,1
5,0,0.92,0,0,0.0,1,0,0,5,0,0,0.0,17,170,0,3
6,3,1.17,3,0,0.59,1,2,2,6,32,25,6.34,403,110,0,0
10,3,1.87,1,0,0.14,0,0,7,9,15,7,2.96,92,93,1,2
0,0,0.0,4,1,0.75,0,2,4,5,29,9,5.75,191,59,0,1
0,0,0.0,3,1,0.64,0,1,0,5,7,1,1.41,60,186,1,3
1,1,0.12,5,2,1.0,1,2,9,11,22,10,4.3,382,93,0,1
9,6,1.85,4,3,0.78,0,0,0,0,25,11,4.88,287,136,0,0
7,5,1.42,0,0,0.0,0,0,0,0,25,10,4.91,177,59,0,0
2,1,0.48,8,3,1.59,0,3,1,2,17,8,3.42,91,80,1,1
7,6,1.49,1,1,0.23,0,1,6,8,17,5,3.36,92,94,0,0
9,7,1.83,2,2,0.39,2,3,0,11,24,13,4.8,194,81,0,0
2,2,0.36,3,3,0.62,2,0,6,5,16,6,3.2,60,90,1,1
2,2,0.31,5,1,0.92,0,2,0,11,21,9,4.19,128,12,1,1
7,6,1.32,3,0,0.66,2,0,9,8,22,9,4.4,179,90,0,0
0,0,0.0,4,3,0.8,3,1,7,0,21,5,4.15,145,85,0,1
13,6,2.52,0,0,0.0,2,3,3,0,0,0,0.0,0,154,0,2
2,0,0.38,0,0,0.0,0,0,2,4,2,0,0.42,1,156,1,3
5,2,1.05,6,6,1.21,3,0,5,11,20,13,3.9,287,100,0,0
2,0,0.35,8,2,1.54,1,1,0,3,18,13,3.58,156,58,1,1
8,5,1.66,2,0,0.39,0,3,8,7,22,19,4.37,303,38,0,0
7,2,1.39,1,0,0.17,0,0,0,3,6,5,1.22,47,168,0,2
0,0,0.0,2,0,0.34,2,3,5,12,17,7,3.38,255,58,1,1
1,0,0.18,6,6,1.18,1,2,5,0,20,7,3.96,157,69,1,1
2,2,0.34,2,0,0.35,0,0,3,4,1,0,0.28,0,120,1,3
0,0,0.0,6,6,1.14,0,0,2,0,18,10,3.61,201,54,1,1
5,3,1.02,0,0,0.0,0,0,2,1,23,12,4.57,218,103,0,2
2,2,0.43,0,0,0.0,0,2,8,3,1,0,0.14,2,202,1,3
1,1,0.24,0,0,0.0,2,1,12,3,2,2,0.4,24,130,1,3
6,2,1.17,2,1,0.29,1,0,10,2,22,11,4.33,236,96,0,0
2,2,0.42,2,0,0.4,2,1,0,2,0,0,0.0,0,137,0,3
12,4,2.44,3,3,0.64,0,1,6,0,21,8,4.15,189,73,1,0
4,2,0.81,5,5,1.06,0,0,5,6,17,11,3.36,314,33,0,1
2,2,0.37,9,2,1.85,2,3,5,4,24,10,4.82,143,38,0,1
1,1,0.21,0,0,0.0,1,3,2,2,15,8,3.03,279,96,1,1
0,0,0.0,1,0,0.16,0,0,21,15,22,9,4.41,95,41,0,1
4,4,0.81,1,1,0.19,2,3,2,3,2,2,0.39,0,185,1,2
2,0,0.33,0,0,0.0,0,3,7,5,6,2,1.19,34,137,0,3
6,2,1.19,1,1,0.2,1,0,2,9,24,5,4.8,228,82,0,0
0,0,0.0,5,1,1.06,0,0,0,11,18,9,3.61,90,21,1,1
0,0,0.0,0,0,0.0,1,2,2,0,0,0,0.0,2,185,0,3
6,4,1.11,1,0,0.26,2,3,10,5,24,7,4.8,98,85,1,2
1,0,0.23,3,0,0.56,0,3,12,2,10,7,1.98,104,189,0,3
0,0,0.0,3,0,0.58,0,0,11,4,20,9,3.96,330,41,1,1
6,0,1.14,2,2,0.38,0,0,2,2,0,0,0.0,2,152,1,3
0,0,0.0,3,3,0.6,2,1,2,8,13,5,2.57,111,49,0,1
3,3,0.55,2,2,0.33,0,0,4,4,17,12,3.34,248,38,1,1
2,2,0.43,10,6,2.1,2,0,0,5,20,11,3.98,325,25,0,1
1,1,0.19,0,0,0.0,2,2,3,2,2,0,0.36,0,189,1,3
1,0,0.18,1,0,0.14,0,1,0,2,20,8,3.98,232,124,0,1
3,1,0.58,8,5,1.55,1,1,2,2,29,20,5.67,689,42,1,1
15,8,2.96,7,1,1.4,1,3,0,5,16,10,3.13,233,105,0,0
3,0,0.61,0,0,0.0,1,0,2,5,3,1,0.56,66,138,1,3
7,5,1.47,0,0,0.0,1,1,0,8,14,11,2.73,158,115,0,2
1,1,0.15,3,1,0.6,2,1,4,4,14,5,2.94,111,186,0,1
2,1,0.42,2,2,0.43,0,0,5,5,20,14,3.87,278,15,0,1
6,1,1.19,4,3,0.82,1,2,4,0,1,0,0.23,1,108,0,3
2,2,0.39,4,3,0.79,2,3,5,1,17,8,3.43,266,75,0,1
0,0,0.0,2,0,0.38,1,1,11,0,23,10,4.55,327,17,0,1
6,2,1.24,2,2,0.4,0,2,0,3,9,6,1.81,55,164,1,2
4,2,0.79,11,5,2.19,1,0,5,12,21,9,4.2,109,68,0,1
7,6,1.44,3,1,0.6,0,0,1,1,25,14,4.98,221,105,0,0
1,1,0.1,5,2,1.02,3,1,4,2,2,0,0.31,16,98,1,3
2,0,0.28,0,0,0.0,0,3,0,7,3,0,0.62,42,135,0,3
1,0,0.16,2,0,0.35,2,1,1,2,16,8,3.23,152,179,0,1
3,3,0.54,2,1,0.4,1,1,2,2,13,10,2.69,223,36,1,1
10,5,1.98,3,2,0.62,1,1,3,1,22,7,4.3,198,54,0,0
8,4,1.65,1,1,0.18,0,0,7,10,21,9,4.17,215,101,0,0
0,0,0.0,0,0,0.0,0,2,1,2,1,0,0.2,2,124,0,3
5,5,1.04,2,2,0.38,0,0,7,14,27,13,5.36,225,95,0,0
1,0,0.24,1,0,0.23,1,1,6,1,4,4,0.71,85,93,0,3
14,6,2.7,7,2,1.46,2,2,7,2,21,14,4.23,241,157,0,0
9,8,1.83,1,0,0.22,1,1,0,2,3,2,0.65,46,200,1,2
